retailer,manufacturer,product_name,category,price,url
techmatched,Buy,Buy DeepCool PN750D 80+ Gold PSU in Pakistan | TechMatched,psu,23500.0,https://techmatched.pk/product/buy-deepcool-pn750d-80-gold-psu-pakistan-tm/
techmatched,Buy,Buy Corsair CX Series CX750 750W 80 Plus PSU in Pakistan | TechMatched,psu,21500.0,https://techmatched.pk/product/buy-corsair-cxseries-cx750-750w-80-psu-tm/
techmatched,Buy,Buy SilverStone VIVA 750 Bronze PSU in Pakistan | TechMatched,psu,21500.0,https://techmatched.pk/product/buy-silverstone-viva-750-psu-in-pakistan-tm/
techmatched,Buy,Buy Silverstone Attis 750R Bronze PSU in Pakistan | TechMatched,psu,18500.0,https://techmatched.pk/product/buy-silverstone-attis-750r-bronze-psu-pak/
techmatched,Buy,Buy Corsair CX Series CX650 650W 80 Plus PSU in Pakistan | TechMatched,psu,18000.0,https://techmatched.pk/product/buy-corsair-cx650-650w-80-plus-psu-in-pak/
techmatched,Buy,Buy Cougar Atlas 750W Power Supply in Pakistan | TechMatched,psu,17500.0,https://techmatched.pk/product/buy-cougar-atlas-750w-power-supply-in-pk-tm/
techmatched,Buy,Buy DeepCool PK750D 80+ Bronze PSU in Pakistan | TechMatched,psu,17500.0,https://techmatched.pk/product/buy-deepcool-pk750d-80-bronze-psu-in-pak-tm/
techmatched,Buy,Buy DeepCool PL650D 80+ Bronze PSU in Pakistan | TechMatched,psu,17500.0,https://techmatched.pk/product/buy-deepcool-pl650d-80-bronze-psu-pak-tm/
techmatched,Buy,Buy XPG PYLON 750W PSU 80+Bronze PSU | Power Supply,psu,17500.0,https://techmatched.pk/product/buy-xpg-pylon-750w-80-bronze-psu-pk-tm/
techmatched,Buy,Buy Super Flower Zillion DB 750W 80+ Bronze PSU in Pakistan | TechMatched,psu,16500.0,https://techmatched.pk/product/buy-super-flower-zillion-db-750w-psu-pak/
techmatched,Buy,Buy Cougar Atlas 650W Power Supply in Pakistan | TechMatched,psu,15500.0,https://techmatched.pk/product/buy-cougar-atlas-650w-power-supply-in-pk-tm/
techmatched,Buy,Buy Boost Zeus 80+ Bronze PSU in Pakistan | TechMatched,psu,15500.0,https://techmatched.pk/product/buy-boost-zeus-80-bronze-in-pakistan-tm/
techmatched,Buy,Buy SilverStone Attis 650R 80+ Bronze Power Supply in Pakistan | TechMatched,psu,15500.0,https://techmatched.pk/product/silverstone-attis-650r-80-bronze-power-sup/
techmatched,Buy,Buy Super Flower Zillion DB 650W 80+ Bronze PSU in Pakistan | TechMatched,psu,14500.0,https://techmatched.pk/product/buy-super-flower-zillion-db-650w-psu-pk/
techmatched,Buy,Buy Thermalright TB-650S 650W 80+ Bronze PSU in Pakistan | TechMatched,psu,13000.0,https://techmatched.pk/product/buy-thermalright-tb-650s-650w-80-plus-bronze-psu-in-pak-tm/
techmatched,Buy,Buy Super Flower Zillion White 550W 80+PSU in Pakistan | TechMatched,psu,11000.0,https://techmatched.pk/product/buy-super-flower-zillion-550w-psu-in-pak-tm/
