retailer,manufacturer,product_name,category,price,url
techmatched,Buy,Buy ID-Cooling FX360 TD 360mm AIO Liquid CPU Cooler in Pakistan | TechMatched,cpu_coolers,24000.0,https://techmatched.pk/product/buy-id-cooling-fx360-td-360mm-liquid-cooler-in-pak-tm/
techmatched,Buy,Buy DeepCool CASTLE 240 White Liquid Cooler in Pakistan | TechMatched,cpu_coolers,23500.0,https://techmatched.pk/product/buy-deepcool-castle-240-white-aio-pakistan/
techmatched,Buy,Buy ID-Cooling FX240 LCD 240mm AIO Liquid CPU Cooler in Pakistan | TechMatched,cpu_coolers,21000.0,https://techmatched.pk/product/buy-id-cooling-fx240-lcd-aio-liquid-cpu-cooler-in-pak-tm/
techmatched,Buy,Buy Thermalright Frozen Infinity 360  Liquid Cooler in Pakistan | TechMatched,cpu_coolers,22500.0,https://techmatched.pk/product/buy-thermalright-frozen-infinity-360-liquid/
techmatched,Buy,Buy ID-Cooling FX360 INF 360mm Liquid Cooler in Pakistan | TechMatched,cpu_coolers,21500.0,https://techmatched.pk/product/buy-id-cooling-fx360-inf-liquid-cooler-2/
techmatched,Buy,Buy Darkflash Radiant DC 360 Liquid Cooler in Pakistan | TechMatched,cpu_coolers,22500.0,https://techmatched.pk/product/buy-darkflash-dc-360-pakistan-techmatched/
techmatched,Buy,Buy ID Cooling FX360 PRO 360MM Liquid Cooler in Pakistan | TechMatched,cpu_coolers,22000.0,https://techmatched.pk/product/buy-id-cooling-fx360-pro360mm-liquid-cooler/
techmatched,Buy,Buy Cooler Master MasterAir MA824 Stealth Air Cooler in Pakistan | TechMatched,cpu_coolers,22000.0,https://techmatched.pk/product/buy-cooler-master-ma824-stealth-cooler-pak/
techmatched,Buy,Buy Thermalright Aqua Elite 360 V3 White Liquid Cooler in Pakistan | TechMatched,cpu_coolers,21000.0,https://techmatched.pk/product/thermalright-aqua-elite-liquid-cooler-tm/
techmatched,Buy,Buy Thermalright Aqua Elite 360 V3 Liquid Cooler in Pakistan | TechMatched,cpu_coolers,21000.0,https://techmatched.pk/product/buy-thermalright-aqua-360-liquidcooler-tm/
techmatched,Buy,Buy DeepCool AK620 Digital Air Cooler in Pakistan | TechMatched,cpu_coolers,20200.0,https://techmatched.pk/product/buy-deepcool-ak620-digital-air-cooler-pak/
techmatched,Buy,Buy DeepCool AK620 Air Cooler in Pakistan | TechMatched,cpu_coolers,20200.0,https://techmatched.pk/product/buy-deepcool-ice-200-pro-air-cooler-in-pakistan-techmatched-copy/
techmatched,Buy,Buy Frozer Ice Emperor 360mm Liquid Cooler in Pakistan | TechMatched,cpu_coolers,19000.0,https://techmatched.pk/product/frozer-ice-emperor-360mm-liquid-cpu-cooler/
techmatched,Buy,Buy DeepCool LD240 ARGB Liquid Cooler in Pakistan | TechMatched,cpu_coolers,18500.0,https://techmatched.pk/product/buy-deepcool-ld240-argb-liquid-cooler-pak/
techmatched,Buy,Buy Thermalright Frozen Infinity 240 Liquid Cooler in Pakistan | TechMatched,cpu_coolers,17000.0,https://techmatched.pk/product/buy-thermalright-frozen-infinity-240-cooler/
techmatched,Buy,Buy 1st Player TS3-360 ARGB Liquid Cooler in Pakistan | TechMatched,cpu_coolers,17500.0,https://techmatched.pk/product/buy-1st-player-ts3-360-liquid-cooler-tm/
techmatched,Buy,Buy Thermalright Aqua Elite 240 V3 Liquid Cooler in Pakistan | TechMatched,cpu_coolers,17000.0,https://techmatched.pk/product/buy-thermalright-aqua-elite-240-v3cooler-tm/
techmatched,Buy,Buy ID-Cooling FX240 INF 240mm Liquid Cooler in Pakistan | TechMatched,cpu_coolers,16000.0,https://techmatched.pk/product/buy-id-cooling-fx240-inf-liquid-cooler-2/
techmatched,Buy,Buy ID Cooling FROZN A720 Black Air Cooler in Pakistan | TechMatched,cpu_coolers,16500.0,https://techmatched.pk/product/buy-id-cooling-frozn-a720-air-cooler-in-pak/
